1;LEITUNGSSTRANG;;;;;;;;;;;;;;
3;HF_KONTAKTGEHAEUSE_CREMEWEISS_4POL_COD_B;ID_CON27;Radio [MIB2 Entry];RAD_G_2;1-37B;6Q0_035_608_A;TAB_016_396_B;-;cremeweiss;Stk.;1;1;;;
3;HF_KONTAKTGEHAEUSE_CREMEWEISS_2POL_KOD_B;ID_CON34;AM/FM Antenne;ANT_AMFM;1-53D;6Q0_035_576_A;TAB_016_396_A;-;cremeweiss;Stk.;1;1;;;
3;HF_KONTAKTGEHAEUSE_SCHWARZ_2-POL_KOD_A;ID_CON35;DAB Antenne;ANT_DAB_2;1-53E;6Q0_035_576;TAB_016_396_A;-;schwarz;Stk.;-;1;;;
3;Verdrehschutz;VS_8;-;VS_8;1-43D;3C0_971_260_C;-;MB_8_1;-;Stk.;1;1;;;
3;Sicherung Type_C 20A;ID_ACC33;-;S_SITR_38;1-30G;N_017_131_13;-;SITR;gelb;Stk.;1;1;;;
3;BUCHSENGEHAEUSE_8_UND_44-POL;XD.R.5;Radio [MIB2 Entry];RAD_D1;1-38B;8X0_035_444;-;-;schwarz;Stk.;1;1;;;
3;FLACHKONTAKTGEHAEUSE_12POL;XE.R.5;Radio [MIB2 Entry];RAD_E2;1-37D;8X0_035_447_B;-;-;grau;Stk.;1;1;;;
3;KABELBINDER_SOCKEL_KABELBINDER_6.50X160.00;ID_FIX23;-;CL_365;1-57B;4F2_721_663;-;-;-;Stk.;1;1;;;
3;CLIP;ID_FIX25;-;CL_367;1-55D;1H0_971_848_L;-;-;-;Stk.;1;1;;;
3;CLIP;ID_FIX26;-;CL_368;1-55D;1H0_971_848_L;-;-;-;Stk.;1;1;;;
3;KABELBINDER_SOCKEL_KABELBINDER_6.50X160.00;ID_FIX27;-;CL_373;1-56C;4F2_721_663;-;-;-;Stk.;1;1;;;
3;KABELHALTER;ID_FIX28;-;CL_372;1-56C;1T0_971_930_F;-;-;-;Stk.;1;1;;;
1;LTGS.ZV;;;;;;;;;;;;;;
2;V1;12E_970_023_H;L0L+4K3;434 (g);;;;;;;;;;;
2;V2;12E_970_023_J;L0L+4I2;360 (g);;;;;;;;;;;
0;Bezeichnung;VOBES-ID;Verwendung;Kurzname;xy;Teilenummer;TAB-Nummer;Referenzteil;Farbe;Einh.;V1;V2;;;
3;FLACHSTECKERGEHAEUSE_28-POLIG;TTHL.1A1;Koppelstelle an der Tür hinten links;KS_THL;1-48H;5N0_937_722_A;-;-;grau;Stk.;1;1;;;
3;FLACHSTECKERGEHAEUSE_28-POLIG;TTHR.1A1;Koppelstelle an der Tür hinten rechts;KS_THR;1-50B;5N0_937_722_A;-;-;grau;Stk.;1;1;;;
3;KABELBINDER_SOCKEL_KABELBINDER_6.50X160.00;CL_253;-;CL_253;1-47H;4F2_721_663;-;-;-;Stk.;1;1;;;
1;LTGS.FENSTERHEBER;;;;;;;;;;;;;;
2;V1;12E_970_024_F;L0L+4R1;258 (g);;;;;;;;;;;
0;Bezeichnung;VOBES-ID;Verwendung;Kurzname;xy;Teilenummer;TAB-Nummer;Referenzteil;Farbe;Einh.;V1;;;;
3;Sicherung Type_C 30A;ID_ACC34;-;S_SITR_47;1-30G;N_017_131_15;-;SITR;hellgruen;Stk.;1;;;;
3;Sicherung Type_C 30A;ID_ACC35;-;S_SITR_51;1-30G;N_017_131_15;-;SITR;hellgruen;Stk.;1;;;;
1;LTGS.HEIZUNG;;;;;;;;;;;;;;
2;V1;12E_970_030_C;L0L;450 (g);;;;;;;;;;;
0;Bezeichnung;VOBES-ID;Verwendung;Kurzname;xy;Teilenummer;TAB-Nummer;Referenzteil;Farbe;Einh.;V1;;;;
3;STECKHUELSENGEHAEUSE_3POL;XA.G65.1;Hochdruckgeber;KDS_E;1-19E;8K0_973_703;TAB_010_329_CH;-;schwarz;Stk.;1;;;;
4;Blindstopfen;-;-;-;-;357_972_840;-;KDS_E;-;Stk.;X;;;;
3;FLACHKONTAKTGEHAEUSE_4POL_SCHWARZ_KOD_1;XA.G107.1;Fotosensor für Sonneneinstrahlung;SOAL_E;1-34D;1K0_972_704_C;-;-;schwarz;Stk.;1;;;;
3;BUCHSENGEHAEUSE_4POL;XA.J126.1;Steuergerät für Frischluftgebläse;GR_E;1-34B;4H0_972_704;-;-;schwarz;Stk.;1;;;;
3;Relaisadapter;XA.J254.1;Relais für Climatronic;R_KLIMA_E;1-34J;4H0_937_527;TAB_010_213_R;-;schwarz;Stk.;1;;;;
3;Relais;ID_ACC40;-;RL_KLIMA_E;1-34J;4H0_951_253_A;-;R_KLIMA_E;-;Stk.;1;;;;
3;Relaisadapter;XA.J323.1;Relais für Gebläse;R_GEBL_E;1-35J;4H0_937_527;TAB_010_213_R;-;schwarz;Stk.;1;;;;
3;Relais;ID_ACC39;-;RL_GEBL_E;1-35J;4H0_951_253_A;-;R_GEBL_E;-;Stk.;1;;;;
3;Sicherung Type_C 7.5A;ID_ACC36;-;S_SITR_3_05;1-37E;N_017_131_18;-;SITR_3;braun;Stk.;1;;;;
3;Sicherung Type_C 7.5A;ID_ACC37;-;S_SITR_3_07;1-37E;N_017_131_18;-;SITR_3;braun;Stk.;1;;;;
3;Sicherung Type_C 20A;ID_ACC38;-;S_SITR_3_04;1-37E;N_017_131_13;-;SITR_3;gelb;Stk.;1;;;;
3;FLACHKONTAKTSTECKER_16POL;XC.J255.2;Steuergerät für Climatronic;KLBT_E;1-40C;443_972_805;TAB_010_046_G;-;schwarz;Stk.;1;;;;
3;ABDECKKAPPE_16POL;WK_KLBT;-;WK_KLBT;1-40C;443_972_807;-;KLBT_E;-;Stk.;1;;;;
3;CLIP;CL_18;-;CL_18;1-16E;1H0_971_848_L;-;-;-;Stk.;1;;;;
3;LEITUNGSCLIP LOCHBEFESTIGUNG 6,5;CL_28;-;CL_28;1-16H;1C0_971_848_C;-;-;-;Stk.;1;;;;
1;LTGS.SITZHEIZUNG;;;;;;;;;;;;;;
2;V1;1ST_970_036;L0L+4A3+4GQ;314 (g);;;;;;;;;;;
2;V2;12E_970_036_K;L0L+4A3+4GX;325 (g);;;;;;;;;;;
2;V3;12E_970_036_L;L0L+4A0;66 (g);;;;;;;;;;;
0;Bezeichnung;VOBES-ID;Verwendung;Kurzname;xy;Teilenummer;TAB-Nummer;Referenzteil;Farbe;Einh.;V1;V2;V3;;
3;BU_GEH_16POL_MQS_KOD_A_BR_GERADE_VERTIKAL;XA.EX22;-;SML_E_SK;1-40C;8E0_972_416_A;TAB_010_046_AQ;-;braun;Stk.;1;-;-;;
3;KABELBINDER_2.5X95;ID_ACC83;-;KB_16;1-40C;N_106_232_01;-;SML_E_SK;-;Stk.;1;-;-;;
3;BU_GEH_16POL_MQS_KOD_A_BR_GERADE_VERTIKAL;XA.EX22.6;Schaltermodul Schalttafel Mitte;SML_E;1-39C;8E0_972_416_A;TAB_010_046_AQ;-;braun;Stk.;-;1;-;;
3;KABELBINDER_2.5X95;KB_15;-;KB_15;1-39C;N_106_232_01;-;SML_E;-;Stk.;-;1;1;;
3;BU_GEH_16POL_MQS_KOD_B_GERADE_VERTIKAL;XA.EX35.8;Schaltermodul 2 Schalttafel Mitte [rechts];SMR;1-33C;8E0_972_416_B;TAB_010_046_AQ;-;schwarz;Stk.;1;1;1;;
3;FLACHKONTAKTGEHAEUSE_16-POLIG_1,5/2,8MM;XA.J774.1;Steuergerät für beheizbare Vordersitze;SHRE;1-32D;6Q0_937_713;-;-;schwarz;Stk.;1;1;-;;
3;Sicherung Type_C 20A;ID_ACC74;-;S_SITR_43;1-30H;N_017_131_13;-;SITR;gelb;Stk.;1;1;-;;
3;FLACHSTECKERGEHAEUSE_2POL_1.5MM_CODIERUNG_IV;XA.Z45.1;beheizbarer Sitz vorn links;KSL_SH;1-44H;3C0_973_332_B;TAB_016_028_AB;-;rot;Stk.;1;1;-;;
3;FLACHSTECKERGEHAEUSE_2POL_1.5MM_CODIERUNG_IV;XA.Z46.1;beheizbarer Sitz vorn rechts;KSR_SH;1-46C;3C0_973_332_B;TAB_016_028_AB;-;rot;Stk.;1;1;-;;
3;KABELBINDER_SOCKEL_KABELBINDER_6.50X160.00;CL_116;-;CL_116;1-35C;4F2_721_663;-;-;-;Stk.;1;1;1;;
3;KABELBINDER_2.5X95;KB_14;-;KB_14;1-33C;N_106_232_01;-;-;-;Stk.;1;1;1;;
1;LTGS.KUEHLERLUEFT.;;;;;;;;;;;;;;
2;V1;12E_970_039_B;L0L;216 (g);;;;;;;;;;;
0;Bezeichnung;VOBES-ID;Verwendung;Kurzname;xy;Teilenummer;TAB-Nummer;Referenzteil;Farbe;Einh.;V1;;;;
3;PE-Polyetylen Gr=0 D(i)=5.8 D(a)=0;N___106_172_01-2011_04_21-14_32_10_812.1;-;-;1-13H;N___106_172_01;-;-;-;Stk.;1;;;;
3;Verdrehschutz Leitungsstrangfest;VS_6;-;VS_6;1-12G;3C0_971_260_A;-;MB_6_1;-;Stk.;1;;;;
3;FLACHKONTAKTGEH_4_POL;XA.V7.8;Kühlerlüfter;ELU_E;1-11E;1K0_906_234_B;TAB_016_006_CS;-;schwarz;Stk.;1;;;;
4;Blindstopfen;-;-;-;-;1J0_972_844;-;ELU_E;-;Stk.;X;;;;
4;Blindstopfen;-;-;-;-;357_972_842;-;ELU_E;-;Stk.;X;;;;
3;KABELHALTER;CL_34;-;CL_34;1-11F;1T0_971_930_D;-;-;-;Stk.;1;;;;
1;LTGS.SCHEINWERFER;;;;;;;;;;;;;;
2;V1;1ST_970_043;L0L;1180 (g);;;;;;;;;;;
2;V2;12E_970_043_L;L0L;1090 (g);;;;;;;;;;;
2;V3;12S_970_043;L0L+8WA+8K1;1091 (g);;;;;;;;;;;
2;V4;12S_970_043_A;L0L+8WB+8K3;1234 (g);;;;;;;;;;;
2;V5;12S_970_043_B;L0L+8WA+8K9;1156 (g);;;;;;;;;;;
0;Bezeichnung;VOBES-ID;Verwendung;Kurzname;xy;Teilenummer;TAB-Nummer;Referenzteil;Farbe;Einh.;V1;V2;V3;V4;V5
3;PP-Wellschlauch Gr=10.0 D(i)=8.3 D(a)=13.4;ID_TAP145;-;-;1-16B;N___107_326_01;-;-;-;mm;230;0;0;0;0
3;PE-Polyetylen Gr=0 D(i)=5.8 D(a)=0;N___106_172_01-2011_04_21-15_22_02_096.1;-;-;1-13G;N___106_172_01;-;-;-;Stk.;1;1;1;1;1
3;PP-Wellschlauch Gr=10.0 D(i)=8.3 D(a)=13.4;N___107_326_01;-;-;1-15B;N___107_326_01;-;-;-;mm;0;0;0;260;0
3;FLACHSTECKERGEHAEUSE_3POL_2.8MM;ID_CON48;-;SWR_D_SE;1-19B;1J0_973_723;TAB_016_006_B;-;schwarz;Stk.;-;-;1;1;1
4;Blindstopfen;-;-;-;-;357_972_841;-;SWR_D_SE;-;Stk.;-;-;X;X;X
3;BUCHSENGEH_2POL_SCHWARZ;ID_CON49;-;SWR_B_SE;1-18B;8P0_973_722;-;-;schwarz;Stk.;-;-;1;1;1
4;Blindstopfen;-;-;-;-;357_972_841;-;SWR_B_SE;-;Stk.;-;-;X;X;X
3;FLACHKONTAKTGEHAEUSE_3_POLIG_1.5MM;ID_CON50;-;SWR_A_SE;1-18B;8L0_973_703;-;-;schwarz;Stk.;-;-;1;1;1
4;Blindstopfen;-;-;-;-;357_972_840;-;SWR_A_SE;-;Stk.;-;-;X;X;X
3;EMER.MKT.;ID_CON51;-;SWR_C_SE;1-20B;161_941_165;-;-;natur;Stk.;-;-;1;1;1
3;FLACHKONTAKTGEHAEUSE_3_POLIG_1.5MM;ID_CON52;-;SWL_A_SE;1-19G;8L0_973_703;-;-;schwarz;Stk.;-;-;1;1;1
4;Blindstopfen;-;-;-;-;357_972_840;-;SWL_A_SE;-;Stk.;-;-;X;X;X
3;EMER.MKT.;ID_CON53;-;SWL_C_SE;1-19H;161_941_165;-;-;natur;Stk.;-;-;1;1;1
3;FLACHSTECKERGEHAEUSE_3POL_2.8MM;ID_CON54;-;SWL_D_SE;1-12H;1J0_973_723;TAB_016_006_B;-;schwarz;Stk.;-;-;1;1;1
4;Blindstopfen;-;-;-;-;357_972_841;-;SWL_D_SE;-;Stk.;-;-;X;X;X
3;BUCHSENGEH_2POL_SCHWARZ;ID_CON55;-;SWL_B_SE;1-12J;8P0_973_722;-;-;schwarz;Stk.;-;-;1;1;1
4;Blindstopfen;-;-;-;-;357_972_841;-;SWL_B_SE;-;Stk.;-;-;X;X;X
3;STECKHUELSENGEHAEUSE_2POL;ID_CON56;-;NSW_L_SE;1-9F;7H0_941_165;-;-;schwarz;Stk.;-;-;-;1;-
4;Blindstopfen;-;-;-;-;UNI_BLIND_SEAL_280;-;NSW_L_SE;-;Stk.;-;-;-;X;-
3;STECKHUELSENGEHAEUSE_2POL;ID_CON57;-;NSW_R_SE;1-14B;7H0_941_165;-;-;schwarz;Stk.;-;-;-;1;-
4;Blindstopfen;-;-;-;-;UNI_BLIND_SEAL_280;-;NSW_R_SE;-;Stk.;-;-;-;X;-
3;FLACHSTECKERGEHAEUSE_3POL_2.8MM;ID_CON58;-;TFL_R_SE;1-16A;1J0_973_723;TAB_016_006_B;-;schwarz;Stk.;-;-;-;-;1
4;Blindstopfen;-;-;-;-;357_972_841;-;TFL_R_SE;-;Stk.;-;-;-;-;X
3;FLACHSTECKERGEHAEUSE_3POL_2.8MM;ID_CON59;-;TFL_L_SE;1-10E;1J0_973_723;TAB_016_006_B;-;schwarz;Stk.;-;-;-;-;1
4;Blindstopfen;-;-;-;-;357_972_841;-;TFL_L_SE;-;Stk.;-;-;-;-;X
3;RD-FLACHKONTAKTGEHAEUSE_10-POLIG_2,8MM;ID_CON61;-;SWL_SK;1-20J;1J0_973_735;TAB_016_006_C;-;schwarz;Stk.;1;-;-;-;-
4;Blindstopfen;-;-;-;-;357_972_841;-;SWL_SK;-;Stk.;X;-;-;-;-
3;RD-FLACHKONTAKTGEHAEUSE_10-POLIG_2,8MM;ID_CON62;-;SWR_SK;1-21B;1J0_973_735;TAB_016_006_C;-;schwarz;Stk.;1;-;-;-;-
4;Blindstopfen;-;-;-;-;357_972_841;-;SWR_SK;-;Stk.;X;-;-;-;-
3;STECKHUELSENGEH_LAMPENFASSUNG_H11H8;ID_CON63;-;NSW_L_SK;1-9E;3D0_941_165_A;-;-;schwarz;Stk.;1;-;-;-;-
4;Blindstopfen;-;-;-;-;UNI_BLIND_SEAL_280;-;NSW_L_SK;-;Stk.;X;-;-;-;-
3;STECKHUELSENGEH_LAMPENFASSUNG_H11H8;ID_CON64;-;NSW_R_SK;1-17B;3D0_941_165_A;-;-;schwarz;Stk.;1;-;-;-;-
4;Blindstopfen;-;-;-;-;UNI_BLIND_SEAL_280;-;NSW_R_SK;-;Stk.;X;-;-;-;-
3;FLACHKONTAKTGEHAEUSE_10POL;XA.E1.3;Lichtschalter;LDS_1;1-37E;6R0_972_930;-;-;schwarz;Stk.;1;1;1;1;1
3;FLACHKONTAKTGEHAEUSE_6-POLIG_2,8MM;XA.E102.1;Einsteller für Leuchtweitenregelung;LWR;1-38F;6X0_972_926;-;-;schwarz;Stk.;1;1;1;1;1
3;RELAISADAPTER_7POL_SCHWARZ;XA.J329.1;Relais für Spannungsversorgung der Kl. 15;R_KL15;1-34H;4H0_937_528;TAB_010_213_S;-;schwarz;Stk.;1;1;1;1;1
3;Relais;ID_ACC48;-;RL_KL15;1-33J;4H0_951_253;-;R_KL15;-;Stk.;1;1;1;1;1
3;FLACHKONTAKTGEHAEUSE_3_POLIG_1.5MM;XA.L174.4;Lampe für Tagesfahrlicht links;TFL1_L;1-9F;8L0_973_703;-;-;schwarz;Stk.;-;1;-;-;-
4;Blindstopfen;-;-;-;-;357_972_840;-;TFL1_L;-;Stk.;-;X;-;-;-
3;FLACHKONTAKTGEHAEUSE_3_POLIG_1.5MM;XA.L175.4;Lampe für Tagesfahrlicht rechts;TFL1_R;1-16A;8L0_973_703;-;-;schwarz;Stk.;-;1;-;-;-
4;Blindstopfen;-;-;-;-;357_972_840;-;TFL1_R;-;Stk.;-;X;-;-;-
3;FLACHKONTAKTGEHAEUSE_3_POLIG_1.5MM;XA.MX1.5;Scheinwerfer vorn links;SWL_A;1-20H;8L0_973_703;-;-;schwarz;Stk.;-;1;-;-;-
4;Blindstopfen;-;-;-;-;357_972_840;-;SWL_A;-;Stk.;-;X;-;-;-
3;FLACHKONTAKTGEHAEUSE_3_POLIG_1.5MM;XA.MX2.5;Scheinwerfer vorn rechts;SWR_A;1-20B;8L0_973_703;-;-;schwarz;Stk.;-;1;-;-;-
4;Blindstopfen;-;-;-;-;357_972_840;-;SWR_A;-;Stk.;-;X;-;-;-
3;QKK Gehaeuse_ Kod_1;XA.MX3.2;Schlussleuchte links;SBBRL;1-57J;1S0_972_706;TAB_016_038_AQ;-;schwarz;Stk.;1;1;1;1;1
3;QKK Gehaeuse_ Kod_1;XA.MX4.2;Schlussleuchte rechts;SBBRR;1-60A;1S0_972_706;TAB_016_038_AQ;-;schwarz;Stk.;1;1;1;1;1
3;Sicherung Type_F 7.5A;ID_ACC43;-;S_SITR_06;1-30H;N_102_615_02;-;SITR;braun;Stk.;1;1;1;1;1
3;Sicherung Type_F 10A;ID_ACC44;-;S_SITR_15;1-30G;N_102_615_03;-;SITR;rot;Stk.;1;1;1;1;1
3;Sicherung Type_F 15A;ID_ACC45;-;S_SITR_24;1-30G;N_102_615_07;-;SITR;hellblau;Stk.;1;1;1;1;1
3;Sicherung Type_F 15A;ID_ACC46;-;S_SITR_32;1-30G;N_102_615_07;-;SITR;hellblau;Stk.;1;1;1;1;1
3;Sicherung Type_C 10A;ID_ACC47;-;S_SITR_45;1-30H;N_017_131_11;-;SITR;rot;Stk.;1;1;1;1;1
3;BUCHSENGEH_2POL_SCHWARZ;XB.MX1.5;Scheinwerfer vorn links;SWL_B;1-13J;8P0_973_722;-;-;schwarz;Stk.;-;1;-;-;-
4;Blindstopfen;-;-;-;-;357_972_841;-;SWL_B;-;Stk.;-;X;-;-;-
3;BUCHSENGEH_2POL_SCHWARZ;XB.MX2.5;Scheinwerfer vorn rechts;SWR_B;1-18C;8P0_973_722;-;-;schwarz;Stk.;-;1;-;-;-
4;Blindstopfen;-;-;-;-;357_972_841;-;SWR_B;-;Stk.;-;X;-;-;-
3;EMER.MKT.;XC.MX1.5;Scheinwerfer vorn links;SWL_C;1-19J;161_941_165;-;-;natur;Stk.;-;1;-;-;-
3;EMER.MKT.;XC.MX2.5;Scheinwerfer vorn rechts;SWR_C;1-20B;161_941_165;-;-;natur;Stk.;-;1;-;-;-
3;SOCKEL_KABELBINDER_LKC2;CL_7;-;CL_7;1-23C;3D0_971_838_A;-;-;-;Stk.;1;1;1;1;1
3;KABELBINDER_SOCKEL_KABELBINDER_6.50X160.00;CL_42;-;CL_42;1-18C;4F2_721_663;-;-;-;Stk.;1;1;1;1;1
3;SOCKELKABELBINDER;CL_236;-;CL_236;1-41H;6Q0_971_838_C;-;-;-;Stk.;1;1;1;1;1
3;SOCKELKABELBINDER;CL_237;-;CL_237;1-42H;6Q0_971_838_C;-;-;-;Stk.;1;1;1;1;1
3;KABELCLIP;CL_240;-;CL_240;1-43H;N_911_443_02;-;-;-;Stk.;1;1;1;1;1
3;LEITUNGSCLIP LOCHBEFESTIGUNG 6,5;CL_241;-;CL_241;1-44H;1C0_971_848;-;-;-;Stk.;1;1;1;1;1
3;SOCKELKABELBINDER;CL_242;-;CL_242;1-47H;6Q0_971_838_C;-;-;-;Stk.;1;1;1;1;1
3;Kabelhalter;CL_244;-;CL_244;1-43A;1P0_971_848_C;-;-;-;Stk.;1;1;1;1;1
3;SOCKELKABELBINDER;CL_245;-;CL_245;1-44A;6Q0_971_838_C;-;-;-;Stk.;1;1;1;1;1
3;SOCKELKABELBINDER;CL_246;-;CL_246;1-45A;6Q0_971_838_C;-;-;-;Stk.;1;1;1;1;1
3;LEITUNGSCLIP LOCHBEFESTIGUNG 6,5;CL_249;-;CL_249;1-46A;1C0_971_848;-;-;-;Stk.;1;1;1;1;1
3;CLIP;CL_250;-;CL_250;1-47A;6Y0_972_596;-;-;-;Stk.;1;1;1;1;1
3;SOCKELKABELBINDER;CL_251;-;CL_251;1-48A;6Q0_971_838_C;-;-;-;Stk.;1;1;1;1;1
3;SOCKELKABELBINDER;CL_402;-;CL_402;1-48H;6Q0_971_838_C;-;-;-;Stk.;1;1;1;1;1
3;SOCKELKABELBINDER;CL_405;-;CL_405;1-53H;6Q0_971_838_C;-;-;-;Stk.;1;1;1;1;1
3;SOCKELKABELBINDER;CL_406;-;CL_406;1-54H;6Q0_971_838_C;-;-;-;Stk.;1;1;1;1;1
3;KABELFUEHRUNG;CL_419;-;CL_419;1-55A;3A0_971_615_D;-;-;-;Stk.;1;1;1;1;1
3;KABELFUEHRUNG;CL_420;-;CL_420;1-56A;3A0_971_615_D;-;-;-;Stk.;1;1;1;1;1
3;KABELFUEHRUNG;CL_421;-;CL_421;1-57A;3A0_971_615_D;-;-;-;Stk.;1;1;1;1;1
3;KABELFUEHRUNG;CL_422;-;CL_422;1-58A;3A0_971_615_D;-;-;-;Stk.;1;1;1;1;1
3;SOCKELKABELBINDER;CL_430;-;CL_430;1-52H;6Q0_971_838_C;-;-;-;Stk.;1;1;1;1;1
3;KABELFUEHRUNG;CL_431;-;CL_431;1-53A;3A0_971_615_D;-;-;-;Stk.;1;1;1;1;1
3;KABELHALTER;CL_433;-;CL_433;1-57H;1P0_971_848_F;-;-;-;Stk.;1;1;1;1;1
3;SOCKELKABELBINDER;CL_435;-;CL_435;1-49A;6Q0_971_838_C;-;-;-;Stk.;1;1;1;1;1
3;KABELHALTER;CL_436;-;CL_436;1-51A;1P0_971_848_F;-;-;-;Stk.;1;1;1;1;1
3;KABELHALTER;CL_437;-;CL_437;1-49H;1P0_971_848_F;-;-;-;Stk.;1;1;1;1;1
3;SCHUTZKAPPE WS4.5 90GRAD QUER 3POL;ID_FIX31;-;AK_3;1-10E;1C0_971_921;-;-;-;Stk.;-;-;-;-;1
3;SCHUTZKAPPE WS4.5 90GRAD QUER 3POL;ID_FIX33;-;AK_4;1-16B;1C0_971_921;-;-;-;Stk.;-;-;-;-;1
1;LTGS.DIAGNOSE;;;;;;;;;;;;;;
2;V1;12E_970_070_K;L0L+S34;180 (g);;;;;;;;;;;
2;V2;12E_970_070_P;L0L+S32;975 (g);;;;;;;;;;;
2;V3;12E_970_070_Q;L0L+S33;904 (g);;;;;;;;;;;
0;Bezeichnung;VOBES-ID;Verwendung;Kurzname;xy;Teilenummer;TAB-Nummer;Referenzteil;Farbe;Einh.;V1;V2;V3;;
3;SICHERUNGSADAPTER 3F;XA.SE.1;Sicherungshalter E;SITR_2;1-34J;6Q0_937_617_B;-;-;NotDefined;Stk.;1;1;1;;
3;Sicherung Type_C 10A;ID_ACC49;-;S_SITR_2_01;1-34J;N_017_131_11;-;SITR_2;rot;Stk.;1;1;1;;
3;Sicherung Type_C 10A;ID_ACC50;-;S_SITR_2_03;1-34J;N_017_131_11;-;SITR_2;rot;Stk.;1;1;1;;
3;FLACHKONTAKTGEH_2POL_SCHWARZ;XA.U4.1;Steckdose für Funkgerät;KS_FUNK;1-32A;1J0_972_923;TAB_016_038_P;-;schwarz;Stk.;-;1;1;;
3;RD-FLACHKONTAKTGEHAEUSE_14-POLIG_1,5MM;XA.U31.2;Anschluß für Diagnose [Für Prototypen einschliesslich PVS];KS_DIAG1;1-31B;6X0_973_717;TAB_016_006_A;-;schwarz;Stk.;-;1;1;;
4;Blindstopfen;-;-;-;-;357_972_840;-;KS_DIAG1;-;Stk.;-;X;X;;
3;RD-FLACHKONTAKTGEHAEUSE_14-POLIG_1,5MM;XA.U31.3;Anschluß für Diagnose [Für Prototypen einschliesslich PVS];KS_DIAG2;1-31B;6X0_973_717_A;TAB_016_006_A;-;braun;Stk.;-;1;1;;
4;Blindstopfen;-;-;-;-;357_972_840;-;KS_DIAG2;-;Stk.;-;X;X;;
3;RD-FLACHKONTAKTGEHAEUSE_14-POLIG_1,5MM;XA.U31.4;Anschluß für Diagnose [Für Prototypen einschliesslich PVS];KS_DIA3A;1-31A;6X0_973_717;TAB_016_006_A;-;schwarz;Stk.;-;1;1;;
4;Blindstopfen;-;-;-;-;357_972_840;-;KS_DIA3A;-;Stk.;-;X;X;;
3;RD-FLACHKONTAKTGEHAEUSE_14-POLIG_1,5MM;XA.U31.5;Anschluß für Diagnose [Für Prototypen einschliesslich PVS];KS_DIA4A;1-30A;6X0_973_717_A;TAB_016_006_A;-;braun;Stk.;-;1;1;;
4;Blindstopfen;-;-;-;-;357_972_840;-;KS_DIA4A;-;Stk.;-;X;X;;
3;RD-FLACHKONTAKTGEHAEUSE_14-POLIG_1,5MM;XA.U31.6;Anschluß für Diagnose [Für Prototypen einschliesslich PVS];KS_DIA3C;1-23A;6X0_973_717;TAB_016_006_A;-;schwarz;Stk.;-;1;1;;
4;Blindstopfen;-;-;-;-;357_972_840;-;KS_DIA3C;-;Stk.;-;X;X;;
3;RD-FLACHKONTAKTGEHAEUSE_14-POLIG_1,5MM;XA.U31.7;Anschluß für Diagnose [Für Prototypen einschliesslich PVS];KS_DIA4C;1-23B;6X0_973_717_A;TAB_016_006_A;-;braun;Stk.;-;1;1;;
4;Blindstopfen;-;-;-;-;357_972_840;-;KS_DIA4C;-;Stk.;-;X;X;;
3;BU_GEH_SCHWARZ_Qmax8V32_POL_KOD_DBE_GERADE;XA.U31.8;Anschluß für Diagnose;KS_DIAG5;1-41B;1J0_972_977;TAB_010_046_AN;-;schwarz;Stk.;1;1;-;;
3;RD-FLACHSTECKERGEHAEUSE 14-POLIG 1,5MM;XA.U31.9;Anschluß für Diagnose [Für Prototypen einschliesslich PVS];KS_DIA3B;1-28A;6X0_973_817;TAB_016_007_A;-;schwarz;Stk.;-;1;1;;
4;Blindstopfen;-;-;-;-;357_972_840;-;KS_DIA3B;-;Stk.;-;X;X;;
3;RD-FLACHSTECKERGEHAEUSE 14-POLIG 1,5MM;XA.U31.10;Anschluß für Diagnose [Für Prototypen einschliesslich PVS];KS_DIA4B;1-28A;6X0_973_817_A;TAB_016_007_A;-;braun;Stk.;-;1;1;;
4;Blindstopfen;-;-;-;-;357_972_840;-;KS_DIA4B;-;Stk.;-;X;X;;
1;LTGS.LAUTSPRECHER;;;;;;;;;;;;;;
2;V1;12E_970_076_H;L0L+8RD;112 (g);;;;;;;;;;;
2;V2;12E_970_076_J;L0L+8RL;327 (g);;;;;;;;;;;
0;Bezeichnung;VOBES-ID;Verwendung;Kurzname;xy;Teilenummer;TAB-Nummer;Referenzteil;Farbe;Einh.;V1;V2;;;
3;FLACHKONTAKTGEHAEUSE_2-POLIG_FARBE_SCHWARZ;XA.R20.1;Hochtonlautsprecher vorn links;LSP_VL;1-41G;1J0_971_972;TAB_016_038_M;-;schwarz;Stk.;-;1;;;
3;FLACHKONTAKTGEHAEUSE_2-POLIG_FARBE_SCHWARZ;XA.R22.1;Hochtonlautsprecher vorn rechts;LSP_VR;1-32A;1J0_971_972;TAB_016_038_M;-;schwarz;Stk.;-;1;;;
3;BUCHSENGEHAEUSE_8-POL;XA.R.5;Radio [MIB2 Entry];RAD_A;1-37C;3B7_035_447;-;-;braun;Stk.;1;1;;;
3;KABELBINDER_SOCKEL_KABELBINDER_6.50X160.00;CL_114;-;CL_114;1-34A;4F2_721_663;-;-;-;Stk.;-;1;;;
3;KABELBINDER_SOCKEL_KABELBINDER_6.50X160.00;CL_120;-;CL_120;1-33A;4F2_721_663;-;-;-;Stk.;-;1;;;
3;KABELBINDER_SOCKEL_KABELBINDER_6.50X160.00;CL_253;-;CL_253;1-47H;4F2_721_663;-;-;-;Stk.;-;1;;;
1;LTGS.ARMATUREN;;;;;;;;;;;;;;
